raw_normalized,exemplo_bruto,qtd_instalacoes,soma_kw,pct_do_total_kw,correcao_marca
PHB2900D NS,PHB2900D-NS,1,2.3,4.556893145155472e-06,
INVERSOR NASEN MICRO INVERSOR,Inversor: NASEN ; Micro Inversor:,1,2.3,4.556893145155472e-06,
BELENERGY PLUS BEL 3K G,BELENERGY PLUS / BEL-3K-G,1,2.3,4.556893145155472e-06,
SOFAR HOYMILES SOFAR,Sofar/ HOYMILES SOFAR,1,2.3,4.556893145155472e-06,
BRUK BET FOTOWOLTAIKA,Bruk-Bet Fotowoltaika,1,2.28,4.517267987371511e-06,
LIVOLTETEK,LIVOLTETEK,1,2.28,4.517267987371511e-06,
QUAWEI,QUAWEI,1,2.28,4.517267987371511e-06,
BEL ENE,BEL ENE,1,2.28,4.517267987371511e-06,
HPK,HPK,1,2.28,4.517267987371511e-06,
CHITPOWER,CHITPOWER,1,2.28,4.517267987371511e-06,
INVERSOR WUAWEI MICRO INVERSOR,Inversor: WUAWEI; Micro Inversor:,1,2.28,4.517267987371511e-06,
GROWA T,GROWA?T,1,2.28,4.517267987371511e-06,
10 24,"10,24",1,2.25,4.457830250695571e-06,
NEO NORTHERN ELECTRIC,NEO NORTHERN ELECTRIC,1,2.25,4.457830250695571e-06,
TSM 450 DE17M II,TSM-450 DE17M(II),1,2.25,4.457830250695571e-06,
WEGT,WEGT,1,2.25,4.457830250695571e-06,
HYPONTECCH,HYPONTECCH,1,2.25,4.457830250695571e-06,
INVERSOR MICRO INVERSOR ERA,Inversor: ; Micro Inversor: ERA,1,2.25,4.457830250695571e-06,
INVERSOR MICRO INVERSOR NEC,Inversor: ; Micro Inversor: NEC,1,2.25,4.457830250695571e-06,
EGT MICRO,EGT MICRO,1,2.25,4.457830250695571e-06,
2 50,"2,50",1,2.25,4.457830250695571e-06,
INVERSOR R5 3K S2 15 MICRO INVERSOR,Inversor: R5-3K-S2-15; Micro Inversor:,1,2.24,4.43801767180359e-06,
KRIPTSF,KRIPTSF,1,2.24,4.43801767180359e-06,
EDIN SOLAR,EDIN SOLAR,1,2.24,4.43801767180359e-06,
INVERSOR RESUN MICRO INVERSOR,Inversor: RESUN; Micro Inversor:,1,2.24,4.43801767180359e-06,
BEL 1600G3,Bel-1600G3,1,2.22,4.39839251401963e-06,
CENERGY SOLAR TECNOLOGIA LTDA,CENERGY SOLAR TECNOLOGIA LTDA,1,2.22,4.39839251401963e-06,
SA5,SA5,1,2.22,4.39839251401963e-06,
RENOVIGII,Renovigii,1,2.22,4.39839251401963e-06,
ILTENBRAS,ILTENBRAS,1,2.22,4.39839251401963e-06,
INVERSOR HONOR MICRO INVERSOR,Inversor: HONOR; Micro Inversor:,1,2.22,4.39839251401963e-06,
SOLAR GROWATT GOODWE,SOLAR GROWATT + GOODWE,1,2.22,4.39839251401963e-06,
DEYEI,DEYEI,1,2.22,4.39839251401963e-06,
GROAWWATT M,GROAWWATT M,1,2.2,4.358767356235669e-06,
LIVOLTECLIVOLTEC,LIVOLTECLIVOLTEC,1,2.2,4.358767356235669e-06,
DEYE SUN 29 SOLIS,63 - DEYE SUN/29 - SOLIS,1,2.2,4.358767356235669e-06,
THINK POWER,Think Power,1,2.2,4.358767356235669e-06,
NXN3K,NXN3K,1,2.2,4.358767356235669e-06,
MI 1500 E MI 700,MI-1500 e MI-700,1,2.2,4.358767356235669e-06,
TP7F72M,TP7F72M,1,2.2,4.358767356235669e-06,
INVERSOR LIVOL MICRO INVERSOR,Inversor: LIVOL; Micro Inversor:,1,2.2,4.358767356235669e-06,
INVERSOR SUNNGROW MICRO INVERSOR,Inversor: SUNNGROW; Micro Inversor:,1,2.2,4.358767356235669e-06,
BELENERGY INVSBE MO 220V 3KW,BELENERGY/INVSBE-MO-220V-3KW,1,2.2,4.358767356235669e-06,
AP SYSTEMS QS1 YC1200,AP SYSTEMS/ QS1 YC1200,1,2.19,4.338954777343689e-06,
LNGI SOLAR,LNGI SOLAR,1,2.18,4.319142198451709e-06,
VEL ENERGY,VEL ENERGY,1,2.18,4.319142198451709e-06,
MSC POWER LIMITED,MSC POWER LIMITED,1,2.18,4.319142198451709e-06,
MIC3000TL X 220V,MIC3000TL-X-220V,1,2.16,4.279517040667748e-06,
CPS SCA 2 5KTL S,"502 - CPS SCA 2,5KTL-S",1,2.16,4.279517040667748e-06,
RENACRENAC R1 3K3 SS,RENACRENAC/R1-3K3-SS,1,2.16,4.279517040667748e-06,
SMASMA SB 2 5,SMASMA SB 2.5,1,2.16,4.279517040667748e-06,
SUN M130 160 180 200 225G4 EU Q0,SUN-M130/160/180/200/225G4-EU-Q0,1,2.16,4.279517040667748e-06,
RNOVIGI B B,RNOVIGI/ B&B,1,2.16,4.279517040667748e-06,
APSYSTEMYC,Apsystemyc,1,2.16,4.279517040667748e-06,
MN5000TL X,MN5000TL-X,1,2.14,4.239891882883787e-06,
TRINA SOLAR ZHSHINE SOLAR,TRINA SOLAR | ZHSHINE SOLAR,1,2.13,4.220079303991806e-06,
SOLAR ENERGY SE TL 2K,Solar Energy SE-TL 2K,1,2.1,4.160641567315866e-06,
WINEER SOLAR,Wineer Solar,1,2.1,4.160641567315866e-06,
ECOSOLYS APSYSTEMS DEYE,EcoSolys/APSYSTEMS/DEYE,1,2.1,4.160641567315866e-06,
3 APSYSTEMS E 1 RENOVIGI,3 Apsystems e 1 Renovigi,1,2.1,4.160641567315866e-06,
EAST TOURIGA 26 Z EA3KSI,EAST TOURIGA - 26 Z (EA3KSI),1,2.04,4.041766093963983e-06,
WEG GOODWE SIW200 M030 GW3000N XS,WEG (GOODWE)/SIW200 M030 (GW3000N-XS),1,2.04,4.041766093963983e-06,
TOURIGA EASTEA 3KSI,TOURIGA EASTEA 3KSI,1,2.04,4.041766093963983e-06,
GT1 2KS21,GT1-2KS21,1,2.02,4.002140936180023e-06,
SENERGY SE 3KYL S1 G1,SENERGY SE 3KYL-S1/G1,1,2.01,3.982328357288042e-06,
TERMONAX,TERMONAX,1,2.01,3.982328357288042e-06,
JKM 335 PP 72 V,JKM 335 PP-72-V,1,2.01,3.982328357288042e-06,
BEL 2000W G3 US 220,BEL 2000W G3 US 220,1,2.0,3.9625157783960625e-06,
DHM 72X10 550WDEYE,DHM-72X10-550WDEYE,1,2.0,3.9625157783960625e-06,
HUAWEI TECHNOLOGY WEG,Huawei Technology (WEG),1,2.0,3.9625157783960625e-06,
SN 550,SN-550,1,2.0,3.9625157783960625e-06,
AP SYSTEMS ALTERNEGY POWER,AP Systems Alternegy Power,1,2.0,3.9625157783960625e-06,
TRINASOLAR TSM DEG15H II 400W,TRINASOLAR TSM-DEG15H(II)- 400W,1,2.0,3.9625157783960625e-06,
00629 2020,00629/2020,1,2.0,3.9625157783960625e-06,
NIGBO DAYA INVERTER TECHNOLOGY CO LTD,"NIGBO DAYA INVERTER TECHNOLOGY CO., LTD.",1,2.0,3.9625157783960625e-06,
TRINA TSM DE09 400W,TRINA TSM-DE09 400W,1,2.0,3.9625157783960625e-06,
ENERGY DO BRASIL LTDA,Energy do Brasil Ltda.,1,2.0,3.9625157783960625e-06,
SUM2000G3 US 220 SUN2000G3 US 220,SUM2000G3-US-220 SUN2000G3-US-220,1,2.0,3.9625157783960625e-06,
INVERSOR MICRO INVERSOR HOUMILES,Inversor: ; Micro Inversor: HOUMILES,1,2.0,3.9625157783960625e-06,
INVERSOR ONGLID,INVERSOR ONGLID,1,2.0,3.9625157783960625e-06,
01XAPSYSTEMS 02XDEYE,01XAPSystems/02XDEYE,1,2.0,3.9625157783960625e-06,
GROWAI,GROWAÍ,1,2.0,3.9625157783960625e-06,
BELENERGY 2000G3 US 220,BELENERGY  2000G3-US-220,1,2.0,3.9625157783960625e-06,
SOLIC MINI 2000 4G,SOLIC MINI-2000-4G,1,2.0,3.9625157783960625e-06,
N E P,N E P,1,2.0,3.9625157783960625e-06,
FV MONO,FV MONO,1,2.0,3.9625157783960625e-06,
G2K S,G2K-S,1,2.0,3.9625157783960625e-06,
ECOS 2KW,Ecos 2kW,1,2.0,3.9625157783960625e-06,
ECOS SOLYS ECOS 2K PLUS,ECOS SOLYS ECOS 2K PLUS,1,2.0,3.9625157783960625e-06,
LEAPTON ENERGY CO L,Leapton Energy co.l,1,2.0,3.9625157783960625e-06,
LEAPTON DMEGC,LEAPTON | DMEGC,1,2.0,3.9625157783960625e-06,
ELTEK VALLERE,Eltek Vallere,1,2.0,3.9625157783960625e-06,
GUANGZHOU SANJING EL,GUANGZHOU SANJING EL,1,2.0,3.9625157783960625e-06,
YEG,yeg,1,2.0,3.9625157783960625e-06,
L EDVANCE,L EDVANCE,1,2.0,3.9625157783960625e-06,
ECOSOLUS,ECOSOLUS,1,2.0,3.9625157783960625e-06,
550 HCBELENERGY,550 HCBELENERGY,1,2.0,3.9625157783960625e-06,
EGT 2000 LITE,EGT 2000 LITE,1,2.0,3.9625157783960625e-06,
GROWAT MIC 2000TL X,GROWAT/MIC 2000TL-X,1,2.0,3.9625157783960625e-06,
SSJ,ssj,2,2.0,3.9625157783960625e-06,
JKM450M 60HL 4 V,JKM450M-60HL-4-V,1,2.0,3.9625157783960625e-06,
27,27,2,2.0,3.9625157783960625e-06,
BELENERGY BEL2000G3 US 220HY M10,BELENERGY BEL2000G3-US-220HY- M10,1,2.0,3.9625157783960625e-06,
ECOS2000,ECOS2000,1,2.0,3.9625157783960625e-06,
ECOSPLYS,ECOSPLYS,1,2.0,3.9625157783960625e-06,
ECOSOL YS,ECOSOL YS;,1,2.0,3.9625157783960625e-06,
ECOSOLIS ECO2000PLUS,ECOSOLIS - ECO2000PLUS,1,2.0,3.9625157783960625e-06,
TSUNSESS,TSUNSESS,1,2.0,3.9625157783960625e-06,
AS 6P 330WTSUN,AS-6P-330WTSUN,2,2.0,3.9625157783960625e-06,
CS6U 240P,CS6U-240P,1,2.0,3.9625157783960625e-06,
SANTERNO GRUPPO,santerno gruppo,1,2.0,3.9625157783960625e-06,
INVERSOR SOLAR SIW300H M020,Inversor solar SIW300H M020,1,2.0,3.9625157783960625e-06,
CS3W445MS 1500V,CS3W445MS- (1500V),1,2.0,3.9625157783960625e-06,
BELENERGY SOLAR SOLAR SOLAR SOLAR SOLAR 550 MR N SOLAR SOLAR BELENERGY,BelEnergy SOLAR SOLAR SOLAR SOLAR SOLAR 550/MR N SOLAR SOLAR BELENERGY,1,2.0,3.9625157783960625e-06,
RENO 500W,RENO 500W,1,2.0,3.9625157783960625e-06,
ECOLSOLIS,ECOLSOLIS,1,2.0,3.9625157783960625e-06,
CENTRAL RENO 3000W,Central RENO 3000W,1,2.0,3.9625157783960625e-06,
SPLITMAX,SPLITMAX,1,2.0,3.9625157783960625e-06,
POWER HIXI,POWER HIXI,1,2.0,3.9625157783960625e-06,
M3 72H 405,M3-72H-405,1,2.0,3.9625157783960625e-06,
INVERSON SOLYS,INVERSON SOLYS,1,2.0,3.9625157783960625e-06,
HOYMILESEENPHASE,HOYMILESEENPHASE,1,2.0,3.9625157783960625e-06,
FOXESSMOD,foxessmod,1,2.0,3.9625157783960625e-06,
3 X OMNIKSOL,3 x (omniksol),1,2.0,3.9625157783960625e-06,
APSYSTEM YC500A,APSYSTEM YC500A,4,2.0,3.9625157783960625e-06,
ECOSOSYS,ECOSOSYS,1,2.0,3.9625157783960625e-06,
HOYMILL,HOYMILL,1,2.0,3.9625157783960625e-06,
ECOSOLYSS,ECOSOLYSS,1,2.0,3.9625157783960625e-06,
ECOSOLYSECOS 2000,EcoSolysecos-2000,1,2.0,3.9625157783960625e-06,
MAXPANWER,MAXPANWER,1,2.0,3.9625157783960625e-06,
MAC36KTL3 XL,MAC36KTL3-XL,1,2.0,3.9625157783960625e-06,
85,85,1,2.0,3.9625157783960625e-06,
ULICA SOLAR HALF CELL,ULICA SOLAR HALF-CELL,1,2.0,3.9625157783960625e-06,
2 X OMNIKSOL,2 x (omniksol),1,2.0,3.9625157783960625e-06,
2 X RENOVIGI 1 X SOLIS,"2 x (RENOVIGI), 1 x (SOLIS)",1,2.0,3.9625157783960625e-06,
SJC,SJC,1,2.0,3.9625157783960625e-06,
INVERSOR BDM 300X2 EU D MICRO INVERSOR,Inversor: BDM-300X2-EU-D; Micro Inversor:,1,2.0,3.9625157783960625e-06,
DDD,DDD,1,2.0,3.9625157783960625e-06,
2 X SMA,2 x (SMA),1,2.0,3.9625157783960625e-06,
2 X OMNIK,2 x (OMNIK),1,2.0,3.9625157783960625e-06,
TSUNN,TSUNN,1,2.0,3.9625157783960625e-06,
MBT,mbt,2,2.0,3.9625157783960625e-06,
HANERSUN HN18N 72H585W,HANERSUN HN18N-72H585W,1,2.0,3.9625157783960625e-06,
SUN 2000 G3 US 220V,SUN 2000 G3-US-220V,1,2.0,3.9625157783960625e-06,
SOLPLANE TSOLPLANE T,SOLPLANE TSOLPLANE T,1,2.0,3.9625157783960625e-06,
70,70,1,2.0,3.9625157783960625e-06,
GECOSOLYS,GECOSOLYS,1,2.0,3.9625157783960625e-06,
RONAMA,Ronama,1,2.0,3.9625157783960625e-06,
AWS,AWS,1,2.0,3.9625157783960625e-06,
ECODOLYS,ECODOLYS,1,2.0,3.9625157783960625e-06,
GRGOWATT,GRGOWATT,1,2.0,3.9625157783960625e-06,
HXYIPOWER,HXYiPOWER,1,2.0,3.9625157783960625e-06,
SOLAR AP,SOLAR AP,1,2.0,3.9625157783960625e-06,
WKSEM,wksem ,1,2.0,3.9625157783960625e-06,
GRAWATT MIN2000TLX,GRAWATT MIN2000TLX,1,2.0,3.9625157783960625e-06,
LIOLTEK,LIOLTEK,1,2.0,3.9625157783960625e-06,
TSM 565DEG19RCDEYE,TSM-565DEG19RCDEYE,1,2.0,3.9625157783960625e-06,
PULLING JINKO SOLAR,PULLING JINKO SOLAR,1,2.0,3.9625157783960625e-06,
SUA ENERGIA,Sua Energia,1,2.0,3.9625157783960625e-06,
JA J,JÁ / J,1,2.0,3.9625157783960625e-06,
ECO 2000 1,ECO-2000-1,1,2.0,3.9625157783960625e-06,
SUN2000G3US 220,SUN2000G3US-220,1,2.0,3.9625157783960625e-06,
SUNGROWSG2K S,SUNGROWSG2K-S,1,2.0,3.9625157783960625e-06,
ITCTS62941,ITCTS62941,1,2.0,3.9625157783960625e-06,
B B MODELO,"B&B, Modelo",1,2.0,3.9625157783960625e-06,
NOTHERNEP,363 - NOTHERNEP,1,2.0,3.9625157783960625e-06,
HANNERSUN,Hannersun,1,2.0,3.9625157783960625e-06,
ECOS 2000 PLUS,ECOS-2000 PLUS,1,2.0,3.9625157783960625e-06,
ECOS 20000 PLUS,ECOS-20000.PLUS,1,2.0,3.9625157783960625e-06,
APSYSTEM DES3D,APSYSTEM / DES3D,1,2.0,3.9625157783960625e-06,
L G5 335W,L-G5-335W,1,2.0,3.9625157783960625e-06,
SOFAR1600,SOFAR1600,1,2.0,3.9625157783960625e-06,
MICROINVERSOR HOYMILLES,Microinversor Hoymilles,1,2.0,3.9625157783960625e-06,
MICROINVERSOR BELENERGY PLUS 2 0KW MONO 220V,MICROINVERSOR BELENERGY PLUS 2.0KW MONO 220V,1,2.0,3.9625157783960625e-06,
S5 GR1P9KA,S5-GR1P9Ka,1,2.0,3.9625157783960625e-06,
21,21,2,2.0,3.9625157783960625e-06,
HOSOLA,Hosola,1,2.0,3.9625157783960625e-06,
615 LBBELENERGY,-615/LBBELENERGY,1,2.0,3.9625157783960625e-06,
RSM110 8 530 550M 550W,RSM110-8- 530-550M 550W,1,2.0,3.9625157783960625e-06,
GIN LONG,Gin Long,1,2.0,3.9625157783960625e-06,
DEYESUN 2000G3 US 220,DEYESUN-2000G3-US-220,1,2.0,3.9625157783960625e-06,
HMS 2000W,2097 - HMS-2000W,1,2.0,3.9625157783960625e-06,
SG50RS L,SG50RS-L,1,2.0,3.9625157783960625e-06,
GROWATTMIC2000TL X,GROWATTMIC2000TL-X,1,2.0,3.9625157783960625e-06,
GROWATTMIC2500TL,GROWATTMIC2500TL,1,2.0,3.9625157783960625e-06,
PATO BRANCO,PATO BRANCO,1,2.0,3.9625157783960625e-06,
SOLISMINI20004G,SOLISmini20004G,1,2.0,3.9625157783960625e-06,
RENOMICRO 2000W RMI 2000,RenoMicro 2000W- RMI-2000,1,2.0,3.9625157783960625e-06,
ANYGRID SOLAR SERVICE LTDA,ANYGRID SOLAR SERVICE LTDA,1,2.0,3.9625157783960625e-06,
CSI 3K S22002E CSI 3K S22002 E,CSI-3K-S22002E CSI-3K-S22002-E,1,2.0,3.9625157783960625e-06,
GUANGZHOU SANTING,GUANGZHOU SANTING,1,2.0,3.9625157783960625e-06,
TS560S8B 144DEYE,TS560S8B-144DEYE,1,2.0,3.9625157783960625e-06,
MICRO BELERGY PLUS,MICRO BELERGY PLUS|,1,2.0,3.9625157783960625e-06,
DUNGROW,DUNGROW,1,2.0,3.9625157783960625e-06,
DURALUXE DS,Duraluxe DS,1,2.0,3.9625157783960625e-06,
SS 550 72MDHSAJ,SS-550-72MDHSAJ,1,2.0,3.9625157783960625e-06,
JKM550M 72HL,JKM550M-72HL,1,2.0,3.9625157783960625e-06,
NOVIGI,NOVIGI,1,2.0,3.9625157783960625e-06,
CHINTT,CHINTT,1,2.0,3.9625157783960625e-06,
INVERSOR MICRO INVERSOR SUN2000G3,Inversor: ; Micro Inversor: SUN2000G3,1,2.0,3.9625157783960625e-06,
JKM550M 72HL4 VHOYMILES,JKM550M-72HL4-VHOYMILES,1,2.0,3.9625157783960625e-06,
INVERSOR JA MICRO INVERSOR,Inversor: JA; Micro Inversor:,1,2.0,3.9625157783960625e-06,
B B SOLAR SF3000TL,B&B Solar SF3000TL,1,2.0,3.9625157783960625e-06,
GF,GF,1,2.0,3.9625157783960625e-06,
550W ODA550 36V MH,550W (ODA550-36V-MH),1,2.0,3.9625157783960625e-06,
BEL EENERGY,BEL EENERGY,1,2.0,3.9625157783960625e-06,
GUANGZOU,GUANGZOU,1,2.0,3.9625157783960625e-06,
SOLAR ENER,Solar Ener,1,2.0,3.9625157783960625e-06,
BELERNEGY BEL2000G3 US 220,BELERNEGY/BEL2000G3-US-220,1,2.0,3.9625157783960625e-06,
1 X DEYE 1 X SOLIS,"1 x (DEYE), 1 x (SOLIS)",1,2.0,3.9625157783960625e-06,
JAJ,JAJ,1,2.0,3.9625157783960625e-06,
POWE ONE,POWE ONE,1,2.0,3.9625157783960625e-06,
OSDA 580W ODA 144MH N TYPE,OSDA 580W | ODA-144MH N-TYPE,1,2.0,3.9625157783960625e-06,
NAO CONSTA,NÃO CONSTA,2,2.0,3.9625157783960625e-06,
MICRO INVERSOR BELNERGY,MICRO INVERSOR BELNERGY,1,2.0,3.9625157783960625e-06,
ECOSOLLYS,Ecosollys,1,2.0,3.9625157783960625e-06,
GROWATTMOD,growattmod,1,2.0,3.9625157783960625e-06,
ABB SOFAR SOLAR ABB SOFAR SOLAR,ABB SOFAR SOLAR ABB / SOFAR SOLAR,2,2.0,3.9625157783960625e-06,
TSOL2000,TSOL2000,1,2.0,3.9625157783960625e-06,
ODA555 36VMHINTELBRAS,Oda555-36VMHINTELBRAS,1,2.0,3.9625157783960625e-06,
APYASTEMS,APYASTEMS,1,2.0,3.9625157783960625e-06,
DAYE SUN2000G3 US 220,DAYE SUN2000G3-US-220,1,2.0,3.9625157783960625e-06,
ABSYSTEM,absystem,1,2.0,3.9625157783960625e-06,
SUNUMO,Sunumo,1,2.0,3.9625157783960625e-06,
TSUN RENAC,TSUN / RENAC,1,2.0,3.9625157783960625e-06,
MBTECH IND COM SIS,MBTECH IND. COM. SIS,1,2.0,3.9625157783960625e-06,
DAYE MICRO INVERSOR MONOFASICO,DAYE MICRO INVERSOR MONOFÁSICO,1,2.0,3.9625157783960625e-06,
DAYE SOLAR,Daye Solar,1,2.0,3.9625157783960625e-06,
MBTECH IND,MBTECH IND.,1,2.0,3.9625157783960625e-06,
JAM72D42 615 LBBELENERGY,JAM72D42-615/LBBELENERGY,1,2.0,3.9625157783960625e-06,
HN21RN 66HT,HN21RN-66HT,1,2.0,3.9625157783960625e-06,
TEPOWER,tepower,1,2.0,3.9625157783960625e-06,
KM450M 60HL4 V,KM450M-60HL4-V,1,2.0,3.9625157783960625e-06,
JAM72DS30 545 MBAPSYSTEMS,JAM72DS30-545/MBAPSYSTEMS,1,2.0,3.9625157783960625e-06,
50,50,2,2.0,3.9625157783960625e-06,
RSM132 8 700BHDG 33,RSM132-8-700BHDG-33,1,2.0,3.9625157783960625e-06,
DHM SOLAR,DHM SOLAR,1,2.0,3.9625157783960625e-06,
AP SYSTEMSAP SYSTEMSAP SYSTEMS,AP SYSTEMSAP SYSTEMSAP SYSTEMS,1,2.0,3.9625157783960625e-06,
EMSH,EMSH-,1,2.0,3.9625157783960625e-06,
THEIA HE,THEIA HE-,1,2.0,3.9625157783960625e-06,
00HOYMILES,00HOYMILES,1,2.0,3.9625157783960625e-06,
B B SF3KTN,B&B/ SF3KTN,1,1.98,3.922890620612102e-06,
PHM,PHM,1,1.98,3.922890620612102e-06,
3F3KTN,3F3KTN,1,1.98,3.922890620612102e-06,
IQ7 PLUS,IQ7 PLUS,1,1.98,3.922890620612102e-06,
APSYSTEM ALTENERGY POWER,APSYSTEM-ALTENERGY POWER,1,1.98,3.922890620612102e-06,
SCANADIAN SOLAR,SCANADIAN SOLAR,1,1.95,3.863452883936161e-06,
FLONIUS,Flonius,1,1.95,3.863452883936161e-06,
ECOSOLYUS,Ecosolyus,1,1.95,3.863452883936161e-06,
CANADIAN3,CANADIAN3,1,1.95,3.863452883936161e-06,
SAFA AKTAN,safa aktan,1,1.92,3.80401514726022e-06,
AECONVERSION GMBH,AEconversion Gmbh,2,1.9,3.7643899894762594e-06,
FOFOX,foFOX,1,1.89,3.7445774105842788e-06,
NAO LOCALIZADO,NAO LOCALIZADO,1,1.89,3.7445774105842788e-06,
GEOWSTT,geowstt,1,1.88,3.7247648316922986e-06,
VERTYS ENERGY GRUP,Vertys Energy Grup,1,1.87,3.7049522528003188e-06,
SANDI ELETRIC,Sandi Eletric,1,1.84,3.6455145161243773e-06,
SUN 200,SUN 200,1,1.84,3.6455145161243773e-06,
MICRO BELENER GY PLUS,MICRO BELENER GY PLUS,1,1.84,3.6455145161243773e-06,
BEL3KG,BEL3KG,1,1.84,3.6455145161243773e-06,
ECOSOLYO,ECOSOLYO,1,1.83,3.6257019372323975e-06,
BEYONDSUN OSDA SOLAR,BEYONDSUN | Osda Solar,1,1.81,3.5860767794484366e-06,
APSYSNTENS,ApSysntens,1,1.8,3.566264200556456e-06,
BEL ENERGYV,Bel EnergyV,1,1.8,3.566264200556456e-06,
SOLARENERGYDOBRASILSAJ,SOLARENERGYDOBRASILSAJ,1,1.8,3.566264200556456e-06,
