ano_mes,ano,faixa_potencia,marca,soma_kw,qtd_instalacoes,kw_medio_instalacao
2015-12,2015,20–75 kW,Yingli Solar,61.0,2,30.5
2015-12,2015,75–300 kW,Yingli Solar,180.0,1,180.0
2016-01,2016,≤10 kW,AXITEC,22.0,6,3.6666666666666665
2016-01,2016,≤10 kW,BYD,3.0,1,3.0
2016-01,2016,≤10 kW,Canadian Solar,257.28,67,3.8399999999999994
2016-01,2016,≤10 kW,GLOBO BRASIL,2.0,1,2.0
2016-01,2016,≤10 kW,Hanwha Q Cells,5.0,1,5.0
2016-01,2016,≤10 kW,Jinko Solar,15.1,6,2.5166666666666666
2016-01,2016,≤10 kW,Não informado,20.2,3,6.733333333333333
2016-01,2016,≤10 kW,Outros,284.65,64,4.44765625
2016-01,2016,≤10 kW,Risen Energy,62.0,11,5.636363636363637
2016-01,2016,≤10 kW,Trina Solar,13.0,2,6.5
2016-01,2016,≤10 kW,Ulica Solar,3.0,1,3.0
2016-01,2016,≤10 kW,Yingli Solar,212.85,63,3.3785714285714286
2016-01,2016,10–20 kW,AXITEC,25.5,2,12.75
2016-01,2016,10–20 kW,Canadian Solar,118.9,8,14.8625
2016-01,2016,10–20 kW,Outros,86.8,6,14.466666666666667
2016-01,2016,10–20 kW,Risen Energy,20.0,1,20.0
2016-01,2016,10–20 kW,Yingli Solar,14.0,1,14.0
2016-01,2016,20–75 kW,Canadian Solar,179.5,6,29.916666666666668
2016-01,2016,20–75 kW,Não informado,30.36,1,30.36
2016-01,2016,20–75 kW,OSDA,110.0,3,36.666666666666664
2016-01,2016,20–75 kW,Outros,235.1,6,39.18333333333333
2016-01,2016,20–75 kW,Yingli Solar,136.89,4,34.2225
2016-02,2016,≤10 kW,AXITEC,30.23,8,3.77875
2016-02,2016,≤10 kW,BYD,2.5,1,2.5
2016-02,2016,≤10 kW,Canadian Solar,447.2,118,3.789830508474576
2016-02,2016,≤10 kW,GLOBO BRASIL,1.5,1,1.5
2016-02,2016,≤10 kW,Jinko Solar,28.7,7,4.1
2016-02,2016,≤10 kW,MINASOL,2.1,2,1.05
2016-02,2016,≤10 kW,Não informado,5.0,1,5.0
2016-02,2016,≤10 kW,Outros,281.03,72,3.903194444444444
2016-02,2016,≤10 kW,Risen Energy,42.5,11,3.8636363636363638
2016-02,2016,≤10 kW,Sengi Solar,4.8,1,4.8
2016-02,2016,≤10 kW,Trina Solar,60.3,12,5.0249999999999995
2016-02,2016,≤10 kW,Ulica Solar,7.0,2,3.5
2016-02,2016,≤10 kW,Yingli Solar,181.59,48,3.783125
2016-02,2016,≤10 kW,ZNShine Solar,10.0,1,10.0
2016-02,2016,10–20 kW,AXITEC,14.25,1,14.25
2016-02,2016,10–20 kW,Bel Energy,14.0,1,14.0
2016-02,2016,10–20 kW,Canadian Solar,76.8,5,15.36
2016-02,2016,10–20 kW,Jinko Solar,20.0,1,20.0
2016-02,2016,10–20 kW,Outros,203.5,14,14.535714285714286
2016-02,2016,10–20 kW,Yingli Solar,72.1,6,12.016666666666666
2016-02,2016,20–75 kW,Canadian Solar,186.2,6,31.03333333333333
2016-02,2016,20–75 kW,MINASOL,30.0,1,30.0
2016-02,2016,20–75 kW,Não informado,90.72,3,30.24
2016-02,2016,20–75 kW,Outros,105.6,2,52.8
2016-03,2016,≤10 kW,AXITEC,39.03,12,3.2525
2016-03,2016,≤10 kW,Canadian Solar,593.6,153,3.8797385620915033
2016-03,2016,≤10 kW,DAH Solar,1.0,1,1.0
2016-03,2016,≤10 kW,GLOBO BRASIL,2.0,1,2.0
2016-03,2016,≤10 kW,Jinko Solar,35.91,8,4.48875
2016-03,2016,≤10 kW,MINASOL,3.9000000000000004,3,1.3
2016-03,2016,≤10 kW,Não informado,29.119999999999997,5,5.824
2016-03,2016,≤10 kW,OSDA,4.0,1,4.0
2016-03,2016,≤10 kW,Outros,317.45,86,3.691279069767442
2016-03,2016,≤10 kW,Renovigi,6.5,3,2.1666666666666665
2016-03,2016,≤10 kW,Risen Energy,115.65,33,3.504545454545455
2016-03,2016,≤10 kW,Suntech,4.18,1,4.18
2016-03,2016,≤10 kW,Trina Solar,24.85,8,3.10625
2016-03,2016,≤10 kW,Ulica Solar,2.0,1,2.0
2016-03,2016,≤10 kW,Yingli Solar,169.82,42,4.043333333333333
2016-03,2016,10–20 kW,Canadian Solar,240.57,15,16.038
2016-03,2016,10–20 kW,Não informado,12.0,1,12.0
2016-03,2016,10–20 kW,Outros,27.77,2,13.885
2016-03,2016,10–20 kW,Risen Energy,33.4,2,16.7
2016-03,2016,10–20 kW,Yingli Solar,41.980000000000004,3,13.993333333333334
2016-03,2016,20–75 kW,AXITEC,24.0,1,24.0
2016-03,2016,20–75 kW,Canadian Solar,288.2,8,36.025
2016-03,2016,20–75 kW,Jinko Solar,25.0,1,25.0
2016-03,2016,20–75 kW,Não informado,75.0,1,75.0
2016-03,2016,20–75 kW,Outros,324.2,9,36.02222222222222
2016-03,2016,20–75 kW,Risen Energy,25.0,1,25.0
2016-03,2016,20–75 kW,Yingli Solar,61.0,2,30.5
2016-04,2016,≤10 kW,AE Solar,2.0,1,2.0
2016-04,2016,≤10 kW,AXITEC,27.5,9,3.0555555555555554
2016-04,2016,≤10 kW,BYD,6.0,2,3.0
2016-04,2016,≤10 kW,Canadian Solar,585.48,156,3.753076923076923
2016-04,2016,≤10 kW,GCL System,11.11,2,5.555
2016-04,2016,≤10 kW,GLOBO BRASIL,18.24,4,4.56
2016-04,2016,≤10 kW,Intelbras,5.5,1,5.5
2016-04,2016,≤10 kW,Jinko Solar,17.71,5,3.5420000000000003
2016-04,2016,≤10 kW,Leapton Solar,9.2,1,9.2
2016-04,2016,≤10 kW,MINASOL,11.25,6,1.875
2016-04,2016,≤10 kW,OSDA,6.6,5,1.3199999999999998
2016-04,2016,≤10 kW,Outros,235.09,59,3.9845762711864405
2016-04,2016,≤10 kW,Renovigi,1.6,1,1.6
2016-04,2016,≤10 kW,Resun,0.25,1,0.25
2016-04,2016,≤10 kW,Risen Energy,123.47,31,3.9829032258064516
2016-04,2016,≤10 kW,Trina Solar,93.64,28,3.3442857142857143
2016-04,2016,≤10 kW,Ulica Solar,5.0,1,5.0
2016-04,2016,≤10 kW,WEG,2.65,1,2.65
2016-04,2016,≤10 kW,Yingli Solar,143.31,36,3.9808333333333334
2016-04,2016,10–20 kW,Canadian Solar,124.96000000000001,8,15.620000000000001
2016-04,2016,10–20 kW,Jinko Solar,12.5,1,12.5
2016-04,2016,10–20 kW,LONGi Solar,10.05,1,10.05
2016-04,2016,10–20 kW,Não informado,42.59,3,14.196666666666667
2016-04,2016,10–20 kW,Outros,175.07999999999998,12,14.589999999999998
2016-04,2016,10–20 kW,Trina Solar,21.5,2,10.75
2016-04,2016,10–20 kW,Ulica Solar,19.0,1,19.0
2016-04,2016,10–20 kW,Yingli Solar,39.54,3,13.18
2016-04,2016,20–75 kW,AXITEC,44.0,1,44.0
2016-04,2016,20–75 kW,Canadian Solar,65.5,2,32.75
2016-04,2016,20–75 kW,Hanwha Q Cells,75.0,1,75.0
2016-04,2016,20–75 kW,Jinko Solar,22.0,1,22.0
2016-04,2016,20–75 kW,Outros,423.92,7,60.56
2016-04,2016,20–75 kW,Yingli Solar,201.6,4,50.4
2016-05,2016,≤10 kW,AXITEC,38.1,7,5.442857142857143
2016-05,2016,≤10 kW,BYD,12.0,2,6.0
2016-05,2016,≤10 kW,Bel Energy,2.0,1,2.0
2016-05,2016,≤10 kW,Canadian Solar,846.48,222,3.812972972972973
2016-05,2016,≤10 kW,DAH Solar,5.5,1,5.5
2016-05,2016,≤10 kW,GLOBO BRASIL,10.55,3,3.516666666666667
2016-05,2016,≤10 kW,JA Solar,5.61,1,5.61
2016-05,2016,≤10 kW,Jinko Solar,17.44,6,2.9066666666666667
2016-05,2016,≤10 kW,LONGi Solar,2.0,1,2.0
2016-05,2016,≤10 kW,Luxen Solar,8.3,2,4.15
2016-05,2016,≤10 kW,MINASOL,3.8,4,0.95
2016-05,2016,≤10 kW,Não informado,10.3,2,5.15
2016-05,2016,≤10 kW,OSDA,8.0,4,2.0
2016-05,2016,≤10 kW,Outros,384.32,101,3.805148514851485
2016-05,2016,≤10 kW,Renovigi,4.5,1,4.5
2016-05,2016,≤10 kW,Resun,2.0,2,1.0
2016-05,2016,≤10 kW,Risen Energy,198.8,52,3.8230769230769233
2016-05,2016,≤10 kW,Talesun,5.0,1,5.0
2016-05,2016,≤10 kW,Trina Solar,103.52,28,3.697142857142857
2016-05,2016,≤10 kW,Ulica Solar,2.25,1,2.25
2016-05,2016,≤10 kW,Yingli Solar,64.26,17,3.7800000000000002
2016-05,2016,10–20 kW,Bel Energy,28.0,2,14.0
2016-05,2016,10–20 kW,Canadian Solar,227.18,15,15.145333333333333
2016-05,2016,10–20 kW,Não informado,16.55,1,16.55
2016-05,2016,10–20 kW,Outros,131.1,8,16.3875
2016-05,2016,10–20 kW,Risen Energy,44.0,3,14.666666666666666
2016-05,2016,10–20 kW,Trina Solar,38.16,3,12.719999999999999
2016-05,2016,10–20 kW,Yingli Solar,11.5,1,11.5
2016-05,2016,20–75 kW,AXITEC,35.0,1,35.0
2016-05,2016,20–75 kW,Canadian Solar,219.37,7,31.33857142857143
2016-05,2016,20–75 kW,Jinko Solar,48.0,1,48.0
2016-05,2016,20–75 kW,Não informado,121.44,4,30.36
2016-05,2016,20–75 kW,Outros,229.94,7,32.848571428571425
2016-05,2016,20–75 kW,Risen Energy,82.8,2,41.4
2016-05,2016,20–75 kW,Yingli Solar,193.0,5,38.6
2016-05,2016,75–300 kW,Canadian Solar,262.0,2,131.0
2016-06,2016,≤10 kW,AXITEC,37.9,9,4.211111111111111
2016-06,2016,≤10 kW,BYD,12.5,3,4.166666666666667
2016-06,2016,≤10 kW,Bel Energy,5.3,2,2.65
2016-06,2016,≤10 kW,Canadian Solar,777.12,203,3.828177339901478
2016-06,2016,≤10 kW,DAH Solar,3.0,1,3.0
2016-06,2016,≤10 kW,GLOBO BRASIL,10.86,4,2.715
2016-06,2016,≤10 kW,JA Solar,5.0,1,5.0
2016-06,2016,≤10 kW,Jinko Solar,69.5,20,3.475
2016-06,2016,≤10 kW,Luxen Solar,9.5,2,4.75
2016-06,2016,≤10 kW,Não informado,12.55,3,4.183333333333334
2016-06,2016,≤10 kW,OSDA,6.0,2,3.0
2016-06,2016,≤10 kW,Outros,345.91,86,4.022209302325582
2016-06,2016,≤10 kW,Resun,98.25,393,0.25
2016-06,2016,≤10 kW,Risen Energy,126.1,31,4.067741935483871
2016-06,2016,≤10 kW,Ronma Solar,1.5,1,1.5
2016-06,2016,≤10 kW,Sunergy,2.5,1,2.5
2016-06,2016,≤10 kW,Trina Solar,107.46,28,3.8378571428571426
2016-06,2016,≤10 kW,WEG,10.0,1,10.0
2016-06,2016,≤10 kW,Yingli Solar,37.47,9,4.163333333333333
2016-06,2016,10–20 kW,AXITEC,14.25,1,14.25
2016-06,2016,10–20 kW,Canadian Solar,459.90999999999997,31,14.835806451612902
2016-06,2016,10–20 kW,GCL System,12.0,1,12.0
2016-06,2016,10–20 kW,GLOBO BRASIL,35.78,3,11.926666666666668
2016-06,2016,10–20 kW,Jinko Solar,10.4,1,10.4
2016-06,2016,10–20 kW,Outros,290.45,19,15.286842105263156
2016-06,2016,10–20 kW,Risen Energy,40.08,3,13.36
2016-06,2016,10–20 kW,Trina Solar,80.17,6,13.361666666666666
2016-06,2016,10–20 kW,Yingli Solar,12.24,1,12.24
2016-06,2016,20–75 kW,AXITEC,65.56,2,32.78
2016-06,2016,20–75 kW,Canadian Solar,579.16,17,34.06823529411764
2016-06,2016,20–75 kW,GLOBO BRASIL,50.0,1,50.0
2016-06,2016,20–75 kW,Jinko Solar,62.64,2,31.32
2016-06,2016,20–75 kW,Luxen Solar,75.0,1,75.0
2016-06,2016,20–75 kW,Não informado,151.44,5,30.288
2016-06,2016,20–75 kW,Outros,407.4,9,45.266666666666666
2016-06,2016,20–75 kW,Risen Energy,33.0,1,33.0
2016-06,2016,20–75 kW,Trina Solar,48.0,1,48.0
2016-06,2016,75–300 kW,Canadian Solar,120.0,1,120.0
2016-06,2016,300 kW–1 MW,Canadian Solar,700.0,1,700.0
2016-07,2016,≤10 kW,AXITEC,26.47,11,2.4063636363636363
2016-07,2016,≤10 kW,BYD,2.0,1,2.0
2016-07,2016,≤10 kW,Canadian Solar,773.05,199,3.8846733668341704
2016-07,2016,≤10 kW,GLOBO BRASIL,22.66,7,3.237142857142857
2016-07,2016,≤10 kW,Jinko Solar,74.96,21,3.569523809523809
2016-07,2016,≤10 kW,Kript,5.0,1,5.0
2016-07,2016,≤10 kW,MINASOL,2.4,2,1.2
2016-07,2016,≤10 kW,Não informado,21.6,3,7.2
2016-07,2016,≤10 kW,Outros,190.32,52,3.6599999999999997
2016-07,2016,≤10 kW,Renovigi,2.2,1,2.2
2016-07,2016,≤10 kW,Resun,16.75,67,0.25
2016-07,2016,≤10 kW,Risen Energy,145.3,32,4.540625
2016-07,2016,≤10 kW,Ronma Solar,4.96,1,4.96
2016-07,2016,≤10 kW,Trina Solar,79.77,23,3.468260869565217
2016-07,2016,≤10 kW,Ulica Solar,6.5,2,3.25
2016-07,2016,≤10 kW,Yingli Solar,40.06,12,3.3383333333333334
2016-07,2016,≤10 kW,ZNShine Solar,4.78,1,4.78
2016-07,2016,10–20 kW,AXITEC,20.0,1,20.0
2016-07,2016,10–20 kW,BYD,15.0,1,15.0
2016-07,2016,10–20 kW,Canadian Solar,187.34,14,13.381428571428572
2016-07,2016,10–20 kW,GLOBO BRASIL,17.68,1,17.68
2016-07,2016,10–20 kW,Não informado,12.75,1,12.75
2016-07,2016,10–20 kW,Outros,164.98,10,16.497999999999998
2016-07,2016,20–75 kW,Canadian Solar,246.36,6,41.06
2016-07,2016,20–75 kW,GLOBO BRASIL,23.4,1,23.4
2016-07,2016,20–75 kW,Não informado,121.44,4,30.36
2016-07,2016,20–75 kW,Outros,396.49,8,49.56125
2016-07,2016,20–75 kW,Risen Energy,75.0,1,75.0
2016-07,2016,20–75 kW,Trina Solar,31.1,1,31.1
2016-07,2016,20–75 kW,Yingli Solar,43.0,1,43.0
2016-07,2016,75–300 kW,Canadian Solar,100.0,1,100.0
2016-07,2016,75–300 kW,Outros,86.24,1,86.24
2016-07,2016,300 kW–1 MW,JA Solar,351.0,1,351.0
2016-08,2016,≤10 kW,AXITEC,34.86,9,3.873333333333333
2016-08,2016,≤10 kW,Canadian Solar,977.88,232,4.215
2016-08,2016,≤10 kW,DAH Solar,2.0,1,2.0
2016-08,2016,≤10 kW,GLOBO BRASIL,39.54,10,3.9539999999999997
2016-08,2016,≤10 kW,Honor Solar,2.0,1,2.0
2016-08,2016,≤10 kW,Jinko Solar,130.14,40,3.2535
2016-08,2016,≤10 kW,Luxen Solar,5.5,2,2.75
2016-08,2016,≤10 kW,MINASOL,6.0,1,6.0
2016-08,2016,≤10 kW,Não informado,4.5,2,2.25
2016-08,2016,≤10 kW,OSDA,6.0,2,3.0
2016-08,2016,≤10 kW,Outros,311.07,82,3.7935365853658536
2016-08,2016,≤10 kW,Renovigi,3.0,1,3.0
2016-08,2016,≤10 kW,Resun,1.75,7,0.25
2016-08,2016,≤10 kW,Risen Energy,261.9,67,3.9089552238805965
2016-08,2016,≤10 kW,Sunergy,6.0,2,3.0
2016-08,2016,≤10 kW,Trina Solar,78.66,19,4.14
2016-08,2016,≤10 kW,Yingli Solar,49.82,13,3.832307692307692
2016-08,2016,10–20 kW,AXITEC,11.25,1,11.25
2016-08,2016,10–20 kW,Canadian Solar,463.07,34,13.61970588235294
2016-08,2016,10–20 kW,GLOBO BRASIL,13.26,1,13.26
2016-08,2016,10–20 kW,JA Solar,22.95,2,11.475
2016-08,2016,10–20 kW,Jinko Solar,31.96,3,10.653333333333334
2016-08,2016,10–20 kW,Não informado,12.75,1,12.75
2016-08,2016,10–20 kW,Outros,63.72,5,12.744
2016-08,2016,10–20 kW,Risen Energy,37.5,3,12.5
2016-08,2016,10–20 kW,Trina Solar,33.4,2,16.7
2016-08,2016,10–20 kW,Yingli Solar,55.94,4,13.985
2016-08,2016,20–75 kW,Canadian Solar,555.96,16,34.7475
2016-08,2016,20–75 kW,Não informado,113.50999999999999,4,28.377499999999998
2016-08,2016,20–75 kW,Outros,126.1,4,31.525
2016-08,2016,20–75 kW,Risen Energy,123.5,3,41.166666666666664
2016-08,2016,20–75 kW,Trina Solar,25.0,1,25.0
2016-08,2016,75–300 kW,Não informado,120.0,1,120.0
2016-09,2016,≤10 kW,AXITEC,57.86,13,4.450769230769231
2016-09,2016,≤10 kW,BYD,46.14,6,7.69
2016-09,2016,≤10 kW,Canadian Solar,801.06,200,4.0053
2016-09,2016,≤10 kW,GLOBO BRASIL,43.72,16,2.7325
2016-09,2016,≤10 kW,JA Solar,7.36,2,3.68
2016-09,2016,≤10 kW,Jinko Solar,85.92,22,3.9054545454545457
2016-09,2016,≤10 kW,Luxen Solar,1.5,1,1.5
2016-09,2016,≤10 kW,MINASOL,2.1,1,2.1
2016-09,2016,≤10 kW,Não informado,3.0,1,3.0
2016-09,2016,≤10 kW,Outros,478.73,88,5.440113636363637
2016-09,2016,≤10 kW,ReneSola,11.6,2,5.8
2016-09,2016,≤10 kW,Renovigi,8.0,2,4.0
2016-09,2016,≤10 kW,Resun,0.5,2,0.25
2016-09,2016,≤10 kW,Risen Energy,92.0,27,3.4074074074074074
2016-09,2016,≤10 kW,Sunergy,12.0,2,6.0
2016-09,2016,≤10 kW,Trina Solar,101.28,24,4.22
2016-09,2016,≤10 kW,Yingli Solar,90.97,22,4.135
2016-09,2016,10–20 kW,AXITEC,27.2,2,13.6
2016-09,2016,10–20 kW,Canadian Solar,236.71,18,13.150555555555556
2016-09,2016,10–20 kW,GLOBO BRASIL,22.4,2,11.2
2016-09,2016,10–20 kW,Jinko Solar,15.6,1,15.6
2016-09,2016,10–20 kW,Não informado,12.75,1,12.75
2016-09,2016,10–20 kW,Outros,330.23,23,14.357826086956523
2016-09,2016,10–20 kW,ReneSola,19.6,1,19.6
2016-09,2016,10–20 kW,Risen Energy,62.75,4,15.6875
2016-09,2016,10–20 kW,Yingli Solar,68.52,5,13.703999999999999
2016-09,2016,20–75 kW,AXITEC,65.0,1,65.0
2016-09,2016,20–75 kW,BYD,60.0,1,60.0
2016-09,2016,20–75 kW,Canadian Solar,376.37,11,34.21545454545455
2016-09,2016,20–75 kW,GLOBO BRASIL,89.0,2,44.5
2016-09,2016,20–75 kW,Leapton Solar,32.0,1,32.0
2016-09,2016,20–75 kW,MINASOL,50.0,1,50.0
2016-09,2016,20–75 kW,Não informado,159.72,4,39.93
2016-09,2016,20–75 kW,Outros,664.1800000000001,21,31.62761904761905
2016-09,2016,20–75 kW,Risen Energy,120.2,3,40.06666666666667
2016-09,2016,20–75 kW,Trina Solar,62.5,2,31.25
2016-09,2016,75–300 kW,Canadian Solar,198.0,1,198.0
2016-10,2016,≤10 kW,AXITEC,36.199999999999996,11,3.2909090909090906
2016-10,2016,≤10 kW,Amerisolar,7.1,1,7.1
2016-10,2016,≤10 kW,BYD,14.2,3,4.733333333333333
2016-10,2016,≤10 kW,Canadian Solar,794.87,204,3.896421568627451
2016-10,2016,≤10 kW,GLOBO BRASIL,30.54,11,2.7763636363636364
2016-10,2016,≤10 kW,Jinko Solar,100.36,37,2.7124324324324323
2016-10,2016,≤10 kW,Luxen Solar,9.3,4,2.325
2016-10,2016,≤10 kW,MINASOL,8.649999999999999,2,4.324999999999999
2016-10,2016,≤10 kW,Não informado,4.2,1,4.2
2016-10,2016,≤10 kW,OSDA,10.0,2,5.0
2016-10,2016,≤10 kW,Outros,271.45,66,4.112878787878787
2016-10,2016,≤10 kW,ReneSola,20.44,4,5.11
2016-10,2016,≤10 kW,Renovigi,11.3,5,2.2600000000000002
2016-10,2016,≤10 kW,Risen Energy,94.55,27,3.5018518518518515
2016-10,2016,≤10 kW,Sunergy,5.0,1,5.0
2016-10,2016,≤10 kW,Trina Solar,61.58,18,3.421111111111111
2016-10,2016,≤10 kW,Tsun,5.0,1,5.0
2016-10,2016,≤10 kW,Yingli Solar,80.79,20,4.0395
2016-10,2016,10–20 kW,AXITEC,24.5,2,12.25
2016-10,2016,10–20 kW,BYD,12.5,1,12.5
2016-10,2016,10–20 kW,Canadian Solar,211.7,15,14.113333333333333
2016-10,2016,10–20 kW,Jinko Solar,38.7,2,19.35
2016-10,2016,10–20 kW,Não informado,37.5,3,12.5
2016-10,2016,10–20 kW,OSDA,32.0,2,16.0
2016-10,2016,10–20 kW,Outros,154.35,9,17.15
2016-10,2016,10–20 kW,Renovigi,15.0,1,15.0
2016-10,2016,10–20 kW,Trina Solar,16.12,1,16.12
2016-10,2016,20–75 kW,BYD,57.0,2,28.5
2016-10,2016,20–75 kW,Canadian Solar,644.76,17,37.927058823529414
2016-10,2016,20–75 kW,GLOBO BRASIL,40.0,1,40.0
2016-10,2016,20–75 kW,Não informado,60.72,2,30.36
2016-10,2016,20–75 kW,Outros,202.8,7,28.97142857142857
2016-10,2016,20–75 kW,Risen Energy,122.75,3,40.916666666666664
2016-10,2016,20–75 kW,Trina Solar,56.5,1,56.5
2016-10,2016,20–75 kW,Yingli Solar,45.9,1,45.9
2016-10,2016,75–300 kW,Canadian Solar,524.76,3,174.92
2016-10,2016,75–300 kW,GLOBO BRASIL,200.0,1,200.0
2016-10,2016,75–300 kW,OSDA,225.0,1,225.0
2016-10,2016,300 kW–1 MW,Outros,399.0,1,399.0
2016-11,2016,≤10 kW,AXITEC,24.53,9,2.7255555555555557
2016-11,2016,≤10 kW,BYD,7.5,2,3.75
2016-11,2016,≤10 kW,Canadian Solar,918.04,214,4.289906542056075
2016-11,2016,≤10 kW,DAH Solar,8.0,1,8.0
2016-11,2016,≤10 kW,GCL System,5.0,1,5.0
2016-11,2016,≤10 kW,GLOBO BRASIL,27.06,8,3.3825
2016-11,2016,≤10 kW,Jinko Solar,88.66,33,2.6866666666666665
2016-11,2016,≤10 kW,Luxen Solar,19.5,5,3.9
2016-11,2016,≤10 kW,MINASOL,3.75,2,1.875
2016-11,2016,≤10 kW,Não informado,38.08,7,5.4399999999999995
2016-11,2016,≤10 kW,Outros,294.99,75,3.9332000000000003
2016-11,2016,≤10 kW,Phono Solar,4.72,1,4.72
2016-11,2016,≤10 kW,ReneSola,3.12,1,3.12
2016-11,2016,≤10 kW,Renovigi,4.0,1,4.0
2016-11,2016,≤10 kW,Risen Energy,152.67000000000002,44,3.4697727272727277
2016-11,2016,≤10 kW,Ronma Solar,1.55,1,1.55
2016-11,2016,≤10 kW,Sunergy,5.0,1,5.0
2016-11,2016,≤10 kW,Suntech,3.0,1,3.0
2016-11,2016,≤10 kW,Trina Solar,58.61,18,3.256111111111111
2016-11,2016,≤10 kW,Ulica Solar,1.75,1,1.75
2016-11,2016,≤10 kW,WEG,2.65,1,2.65
2016-11,2016,≤10 kW,Yingli Solar,75.37,26,2.898846153846154
2016-11,2016,10–20 kW,AXITEC,30.75,2,15.375
2016-11,2016,10–20 kW,Canadian Solar,194.98,14,13.927142857142856
2016-11,2016,10–20 kW,GLOBO BRASIL,10.92,1,10.92
2016-11,2016,10–20 kW,Jinko Solar,20.0,1,20.0
2016-11,2016,10–20 kW,Outros,152.88,10,15.288
2016-11,2016,10–20 kW,Renovigi,20.0,1,20.0
2016-11,2016,10–20 kW,Risen Energy,60.0,3,20.0
2016-11,2016,10–20 kW,Trina Solar,12.0,1,12.0
2016-11,2016,10–20 kW,Yingli Solar,27.3,2,13.65
2016-11,2016,20–75 kW,BYD,45.0,1,45.0
2016-11,2016,20–75 kW,Canadian Solar,878.01,23,38.17434782608696
2016-11,2016,20–75 kW,JA Solar,55.49,1,55.49
2016-11,2016,20–75 kW,Jinko Solar,71.8,2,35.9
2016-11,2016,20–75 kW,Não informado,60.72,2,30.36
2016-11,2016,20–75 kW,Outros,189.1,4,47.275
2016-11,2016,20–75 kW,Risen Energy,220.7,5,44.14
2016-11,2016,20–75 kW,Trina Solar,92.63,3,30.876666666666665
2016-11,2016,20–75 kW,Yingli Solar,99.96000000000001,2,49.980000000000004
2016-11,2016,75–300 kW,Canadian Solar,94.0,1,94.0
2016-11,2016,75–300 kW,GLOBO BRASIL,200.0,2,100.0
2016-11,2016,300 kW–1 MW,Canadian Solar,360.0,1,360.0
2016-12,2016,≤10 kW,AXITEC,16.58,7,2.3685714285714283
2016-12,2016,≤10 kW,BYD,3.0,1,3.0
2016-12,2016,≤10 kW,Canadian Solar,922.18,231,3.9921212121212117
2016-12,2016,≤10 kW,DAH Solar,11.559999999999999,2,5.779999999999999
2016-12,2016,≤10 kW,GCL System,13.6,3,4.533333333333333
2016-12,2016,≤10 kW,GLOBO BRASIL,47.64,12,3.97
2016-12,2016,≤10 kW,Hanersun,10.0,1,10.0
2016-12,2016,≤10 kW,Hanwha Q Cells,5.0,1,5.0
2016-12,2016,≤10 kW,JA Solar,3.0,1,3.0
2016-12,2016,≤10 kW,Jinko Solar,87.06,20,4.353
2016-12,2016,≤10 kW,Kript,11.0,3,3.6666666666666665
2016-12,2016,≤10 kW,MINASOL,1.5,1,1.5
2016-12,2016,≤10 kW,Não informado,4.0,1,4.0
2016-12,2016,≤10 kW,Outros,234.75,59,3.9788135593220337
2016-12,2016,≤10 kW,Phono Solar,5.0,1,5.0
2016-12,2016,≤10 kW,Renovigi,5.0,2,2.5
2016-12,2016,≤10 kW,Resun,122.0,244,0.5
2016-12,2016,≤10 kW,Risen Energy,167.43,40,4.1857500000000005
2016-12,2016,≤10 kW,Talesun,12.56,2,6.28
2016-12,2016,≤10 kW,Trina Solar,73.68,17,4.334117647058824
2016-12,2016,≤10 kW,Ulica Solar,6.0,1,6.0
2016-12,2016,≤10 kW,Yingli Solar,98.11,31,3.1648387096774195
2016-12,2016,10–20 kW,BYD,10.04,1,10.04
2016-12,2016,10–20 kW,Canadian Solar,453.82,34,13.34764705882353
2016-12,2016,10–20 kW,GLOBO BRASIL,53.9,3,17.966666666666665
2016-12,2016,10–20 kW,Jinko Solar,27.0,2,13.5
2016-12,2016,10–20 kW,Leapton Solar,36.0,2,18.0
2016-12,2016,10–20 kW,Outros,140.95,10,14.094999999999999
2016-12,2016,10–20 kW,Risen Energy,67.24,4,16.81
2016-12,2016,10–20 kW,Trina Solar,30.98,2,15.49
2016-12,2016,10–20 kW,WEG,11.45,1,11.45
2016-12,2016,10–20 kW,Yingli Solar,56.400000000000006,3,18.8
2016-12,2016,20–75 kW,Canadian Solar,861.0,23,37.43478260869565
2016-12,2016,20–75 kW,Jinko Solar,103.8,3,34.6
2016-12,2016,20–75 kW,Não informado,151.8,5,30.360000000000003
2016-12,2016,20–75 kW,Outros,107.2,4,26.8
2016-12,2016,20–75 kW,ReneSola,30.0,1,30.0
2016-12,2016,20–75 kW,Risen Energy,23.5,1,23.5
2016-12,2016,20–75 kW,Yingli Solar,55.2,1,55.2
2016-12,2016,75–300 kW,Canadian Solar,279.4,3,93.13333333333333
2016-12,2016,75–300 kW,GLOBO BRASIL,224.12,1,224.12
2016-12,2016,75–300 kW,Não informado,300.0,1,300.0
2016-12,2016,75–300 kW,Outros,114.79,1,114.79
2016-12,2016,75–300 kW,Risen Energy,272.64,2,136.32
2016-12,2016,300 kW–1 MW,Canadian Solar,499.0,1,499.0
2017-01,2017,≤10 kW,AXITEC,38.72,12,3.2266666666666666
2017-01,2017,≤10 kW,Astronergy,6.0,1,6.0
2017-01,2017,≤10 kW,BYD,6.5,2,3.25
2017-01,2017,≤10 kW,Canadian Solar,1144.91,291,3.9343986254295538
2017-01,2017,≤10 kW,DAH Solar,2.0,1,2.0
2017-01,2017,≤10 kW,GCL System,6.0,1,6.0
